Def,Node1,Node2,Common Neighbours,Adamic-Adar,Jaccard Coefficient,Preferential Attachment
0,1,102,2,0.3187758066357419,0.037037037037037035,27297
0,102,1,2,0.3187758066357419,0.037037037037037035,27297
0,1,103,9,1.7827078808240724,0.03202846975088968,397323
0,103,1,9,1.7827078808240724,0.03202846975088968,397323
0,1,104,1,0.1728041701966084,0.023809523809523808,5392
0,104,1,1,0.1728041701966084,0.023809523809523808,5392
0,1,105,13,2.4347755048639392,0.05220883534136546,347447
0,105,1,13,2.4347755048639392,0.05220883534136546,347447
0,1,109,2,0.318473824112166,0.03508771929824561,24264
0,109,1,2,0.318473824112166,0.03508771929824561,24264
0,1,110,1,0.1728041701966084,0.027777777777777776,1685
0,110,1,1,0.1728041701966084,0.027777777777777776,1685
0,1,112,1,0.1728041701966084,0.02631578947368421,1685
0,112,1,1,0.1728041701966084,0.02631578947368421,1685
0,1,113,1,0.1728041701966084,0.02857142857142857,337
0,113,1,1,0.1728041701966084,0.02857142857142857,337
0,1,115,2,0.3660648862583742,0.05405405405405406,1348
0,115,1,2,0.3660648862583742,0.05405405405405406,1348
0,1,116,1,0.18259959014012006,0.027777777777777776,1011
0,116,1,1,0.18259959014012006,0.027777777777777776,1011
0,1,117,1,0.18259959014012006,0.027777777777777776,1011
0,117,1,1,0.18259959014012006,0.027777777777777776,1011
0,1,118,4,0.6839107597568892,0.07547169811320754,16176
0,118,1,4,0.6839107597568892,0.07547169811320754,16176
0,1,119,2,0.3561114364150573,0.0425531914893617,16176
0,119,1,2,0.3561114364150573,0.0425531914893617,16176
0,1,121,1,0.15908372623808942,0.022727272727272728,6403
0,121,1,1,0.15908372623808942,0.022727272727272728,6403
0,1,122,1,0.28853900817779266,0.02564102564102564,2696
0,122,1,1,0.28853900817779266,0.02564102564102564,2696
0,1,124,4,0.744386615824042,0.05405405405405406,63693
0,124,1,4,0.744386615824042,0.05405405405405406,63693
0,1,125,2,0.30475338015364706,0.05263157894736842,3707
0,125,1,2,0.30475338015364706,0.05263157894736842,3707
0,1,127,4,0.7106188310287125,0.07142857142857142,22579
0,127,1,4,0.7106188310287125,0.07142857142857142,22579
0,1,128,6,1.1637565652199395,0.05263157894736842,178610
0,128,1,6,1.1637565652199395,0.05263157894736842,178610
0,1,129,2,0.3554037603367285,0.05263157894736842,5729
0,129,1,2,0.3554037603367285,0.05263157894736842,5729
0,1,130,1,0.1456696539155576,0.02857142857142857,674
0,130,1,1,0.1456696539155576,0.02857142857142857,674
0,1,131,2,0.39069988213780615,0.030303030303030304,53583
0,131,1,2,0.39069988213780615,0.030303030303030304,53583
1,1,132,6,1.1641840804388635,0.1,32015
1,132,1,6,1.1641840804388635,0.1,32015
0,1,133,2,0.41236028594362695,0.05555555555555555,4044
0,133,1,2,0.41236028594362695,0.05555555555555555,4044
0,1,134,1,0.1728041701966084,0.025,5055
0,134,1,1,0.1728041701966084,0.025,5055
1,1,135,2,0.3186607356903134,0.03773584905660377,21905
1,135,1,2,0.3186607356903134,0.03773584905660377,21905
0,1,138,1,0.18330726621844892,0.027777777777777776,1348
0,138,1,1,0.18330726621844892,0.027777777777777776,1348
0,1,141,1,0.18259959014012006,0.02564102564102564,2022
0,141,1,1,0.18259959014012006,0.02564102564102564,2022
0,1,142,2,0.2921382163913502,0.029850746268656716,50550
0,142,1,2,0.2921382163913502,0.029850746268656716,50550
0,1,143,1,0.1456696539155576,0.014925373134328358,53246
0,143,1,1,0.1456696539155576,0.014925373134328358,53246
0,1,144,4,0.62508684078741,0.03278688524590164,126712
0,144,1,4,0.62508684078741,0.03278688524590164,126712
0,1,145,1,0.16075645118153897,0.017241379310344827,23590
0,145,1,1,0.16075645118153897,0.017241379310344827,23590
1,1,146,2,0.3656515496536293,0.046511627906976744,10110
1,146,1,2,0.3656515496536293,0.046511627906976744,10110
0,1,147,1,0.1728041701966084,0.022727272727272728,6066
0,147,1,1,0.1728041701966084,0.022727272727272728,6066
0,1,149,3,0.5488916114868565,0.061224489795918366,12806
0,149,1,3,0.5488916114868565,0.061224489795918366,12806
0,1,154,1,0.1456696539155576,0.018867924528301886,11795
0,154,1,1,0.1456696539155576,0.018867924528301886,11795
0,1,155,4,0.6644798261252001,0.07692307692307693,24264
0,155,1,4,0.6644798261252001,0.07692307692307693,24264
0,1,156,1,0.1728041701966084,0.027777777777777776,674
0,156,1,1,0.1728041701966084,0.027777777777777776,674
1,1,161,2,0.36779237239533863,0.043478260869565216,52909
1,161,1,2,0.36779237239533863,0.043478260869565216,52909
0,1,162,3,0.6489844632510325,0.07692307692307693,10110
0,162,1,3,0.6489844632510325,0.07692307692307693,10110
0,1,163,1,0.15596199989572834,0.018867924528301886,16176
0,163,1,1,0.15596199989572834,0.018867924528301886,16176
0,1,164,2,0.3434448488916874,0.046511627906976744,5729
0,164,1,2,0.3434448488916874,0.046511627906976744,5729
0,1,172,1,0.16269873579458505,0.014285714285714285,31004
0,172,1,1,0.16269873579458505,0.014285714285714285,31004
0,1,173,2,0.32178246203267447,0.041666666666666664,11121
0,173,1,2,0.32178246203267447,0.041666666666666664,11121
0,1,174,2,0.3282692440556777,0.04081632653061224,39766
0,174,1,2,0.3282692440556777,0.04081632653061224,39766
0,1,175,1,0.1456696539155576,0.013333333333333334,84250
0,175,1,1,0.1456696539155576,0.013333333333333334,84250
0,1,176,5,0.8797736153658501,0.033112582781456956,205907
0,176,1,5,0.8797736153658501,0.033112582781456956,205907
0,1,177,1,0.1456696539155576,0.020833333333333332,37070
0,177,1,1,0.1456696539155576,0.020833333333333332,37070
0,1,179,1,0.1456696539155576,0.027777777777777776,674
0,179,1,1,0.1456696539155576,0.027777777777777776,674
0,1,180,1,0.16269873579458505,0.022727272727272728,15165
0,180,1,1,0.16269873579458505,0.022727272727272728,15165
0,1,181,2,0.29525994273371126,0.03389830508474576,55268
0,181,1,2,0.29525994273371126,0.03389830508474576,55268
0,1,182,1,0.15908372623808942,0.02702702702702703,1685
0,182,1,1,0.15908372623808942,0.02702702702702703,1685
0,1,183,1,0.15908372623808942,0.02,10784
0,183,1,1,0.15908372623808942,0.02,10784
0,1,184,3,0.5006034935384402,0.061224489795918366,20557
0,184,1,3,0.5006034935384402,0.061224489795918366,20557
0,1,185,2,0.3083683897101427,0.041666666666666664,10447
0,185,1,2,0.3083683897101427,0.041666666666666664,10447
0,1,189,5,0.9142661388260918,0.07575757575757576,72118
0,189,1,5,0.9142661388260918,0.07575757575757576,72118
0,1,190,2,0.3660648862583742,0.047619047619047616,9773
0,190,1,2,0.3660648862583742,0.047619047619047616,9773
0,1,191,1,0.13617621649562187,0.011627906976744186,82228
0,191,1,1,0.13617621649562187,0.011627906976744186,82228
0,1,193,2,0.37915737960324203,0.021739130434782608,129071
0,193,1,2,0.37915737960324203,0.021739130434782608,129071
1,1,194,7,1.2659687335697114,0.03723404255319149,180969
1,194,1,7,1.2659687335697114,0.03723404255319149,180969
0,1,195,1,0.15908372623808942,0.02702702702702703,1011
0,195,1,1,0.15908372623808942,0.02702702702702703,1011
0,1,198,2,0.3415197673003507,0.046511627906976744,12469
0,198,1,2,0.3415197673003507,0.046511627906976744,12469
0,1,199,4,0.6878473482910488,0.041237113402061855,72455
0,199,1,4,0.6878473482910488,0.041237113402061855,72455
0,1,201,1,0.21714724095162588,0.02127659574468085,27297
0,201,1,1,0.21714724095162588,0.02127659574468085,27297
0,1,203,1,0.15908372623808942,0.02564102564102564,3707
0,203,1,1,0.15908372623808942,0.02564102564102564,3707
0,1,204,2,0.7140726264469756,0.017391304347826087,117276
0,204,1,2,0.7140726264469756,0.017391304347826087,117276
0,1,206,1,0.15908372623808942,0.02857142857142857,1011
0,206,1,1,0.15908372623808942,0.02857142857142857,1011
0,1,207,1,0.15908372623808942,0.02857142857142857,337
0,207,1,1,0.15908372623808942,0.02857142857142857,337
0,1,208,1,0.19585011338479313,0.02857142857142857,1011
0,208,1,1,0.19585011338479313,0.02857142857142857,1011
0,1,209,3,0.4775575503502555,0.045454545454545456,28982
0,209,1,3,0.4775575503502555,0.045454545454545456,28982
1,1,211,4,0.7103375999596111,0.06557377049180328,40440
1,211,1,4,0.7103375999596111,0.06557377049180328,40440
0,1,212,1,0.2088776448560291,0.008547008547008548,160075
0,212,1,1,0.2088776448560291,0.008547008547008548,160075
0,1,213,1,0.2088776448560291,0.02857142857142857,337
0,213,1,1,0.2088776448560291,0.02857142857142857,337
0,1,214,5,0.9047759128135516,0.06756756756756757,49876
0,214,1,5,0.9047759128135516,0.06756756756756757,49876
0,1,215,1,0.17021477287358108,0.023809523809523808,11121
0,215,1,1,0.17021477287358108,0.023809523809523808,11121
0,1,219,1,0.1456696539155576,0.023255813953488372,9773
0,219,1,1,0.1456696539155576,0.023255813953488372,9773
0,1,220,1,0.1456696539155576,0.0125,62345
0,220,1,1,0.1456696539155576,0.0125,62345
0,1,221,4,0.7421557458233524,0.07407407407407407,21905
0,221,1,4,0.7421557458233524,0.07407407407407407,21905
0,1,222,2,0.33188789643469785,0.05,4718
0,222,1,2,0.33188789643469785,0.05,4718
0,1,223,1,0.15908372623808942,0.02631578947368421,1348
0,223,1,1,0.15908372623808942,0.02631578947368421,1348
0,1,224,1,0.16269873579458505,0.014492753623188406,47854
0,224,1,1,0.16269873579458505,0.014492753623188406,47854
0,1,226,1,0.18259959014012006,0.02631578947368421,1685
0,226,1,1,0.18259959014012006,0.02631578947368421,1685
0,1,228,4,0.7441798265752033,0.06349206349206349,33026
0,228,1,4,0.7441798265752033,0.06349206349206349,33026
0,1,232,2,0.39147723499614917,0.05555555555555555,1011
0,232,1,2,0.39147723499614917,0.05555555555555555,1011
0,1,233,2,0.36483964475175745,0.03225806451612903,64367
0,233,1,2,0.36483964475175745,0.03225806451612903,64367
0,1,234,4,0.6195548838793157,0.06153846153846154,47180
0,234,1,4,0.6195548838793157,0.06153846153846154,47180
0,1,236,1,0.1728041701966084,0.015873015873015872,58975
0,236,1,1,0.1728041701966084,0.015873015873015872,58975
0,1,237,2,0.30475338015364706,0.05263157894736842,3033
0,237,1,2,0.30475338015364706,0.05263157894736842,3033
0,1,241,1,0.15908372623808942,0.025,4381
0,241,1,1,0.15908372623808942,0.025,4381
0,1,242,4,0.6603440520685229,0.05333333333333334,81891
0,242,1,4,0.6603440520685229,0.05333333333333334,81891
0,1,243,3,0.5042185030949358,0.08108108108108109,2022
0,243,1,3,0.5042185030949358,0.08108108108108109,2022
0,1,245,1,0.15908372623808942,0.017857142857142856,17861
0,245,1,1,0.15908372623808942,0.017857142857142856,17861
0,1,246,1,0.2088776448560291,0.02857142857142857,337
0,246,1,1,0.2088776448560291,0.02857142857142857,337
0,1,249,8,1.4258247552960424,0.04020100502512563,252750
0,249,1,8,1.4258247552960424,0.04020100502512563,252750
0,1,250,4,0.744386615824042,0.0425531914893617,93686
0,250,1,4,0.744386615824042,0.0425531914893617,93686
0,1,251,1,0.2088776448560291,0.02631578947368421,1348
0,251,1,1,0.2088776448560291,0.02631578947368421,1348
0,1,252,2,0.323455186976124,0.022727272727272728,89642
0,252,1,2,0.323455186976124,0.022727272727272728,89642
0,1,254,5,0.9075677697344025,0.045871559633027525,190068
0,254,1,5,0.9075677697344025,0.045871559633027525,190068
0,1,257,3,0.558216851437332,0.05454545454545454,32689
0,257,1,3,0.558216851437332,0.05454545454545454,32689
0,1,259,1,0.1728041701966084,0.02040816326530612,9773
0,259,1,1,0.1728041701966084,0.02040816326530612,9773
0,1,260,1,0.2088776448560291,0.011904761904761904,49539
0,260,1,1,0.2088776448560291,0.011904761904761904,49539
0,1,263,4,0.6819812173680109,0.04081632653061224,122668
0,263,1,4,0.6819812173680109,0.04081632653061224,122668
0,1,265,2,0.3790924177296102,0.047619047619047616,3033
0,265,1,2,0.3790924177296102,0.047619047619047616,3033
0,1,266,1,0.17021477287358108,0.009259259259259259,33026
0,266,1,1,0.17021477287358108,0.009259259259259259,33026
0,1,271,2,0.35493383962288255,0.044444444444444446,14828
0,271,1,2,0.35493383962288255,0.044444444444444446,14828
0,1,272,1,0.16075645118153897,0.01694915254237288,56616
0,272,1,1,0.16075645118153897,0.01694915254237288,56616
0,1,274,1,0.1456696539155576,0.017543859649122806,15165
0,274,1,1,0.1456696539155576,0.017543859649122806,15165
0,1,276,1,0.13617621649562187,0.02,13817
0,276,1,1,0.13617621649562187,0.02,13817
0,1,277,3,0.5811691478633703,0.021897810218978103,241629
0,277,1,3,0.5811691478633703,0.021897810218978103,241629
0,1,278,1,0.17021477287358108,0.01818181818181818,21231
0,278,1,1,0.17021477287358108,0.01818181818181818,21231
1,1,281,7,1.2391901413806987,0.09859154929577464,169511
1,281,1,7,1.2391901413806987,0.09859154929577464,169511
0,1,282,1,0.19585011338479313,0.017543859649122806,55942
0,282,1,1,0.19585011338479313,0.017543859649122806,55942
0,1,283,4,0.6376668888218132,0.05555555555555555,57290
0,283,1,4,0.6376668888218132,0.05555555555555555,57290
0,1,284,1,0.2088776448560291,0.02564102564102564,1685
0,284,1,1,0.2088776448560291,0.02564102564102564,1685
0,1,285,3,0.4716791224868153,0.058823529411764705,16513
0,285,1,3,0.4716791224868153,0.058823529411764705,16513
0,1,288,4,0.7662215326373729,0.06896551724137931,57627
0,288,1,4,0.7662215326373729,0.06896551724137931,57627
0,1,289,3,0.5348160584807298,0.03571428571428571,87283
0,289,1,3,0.5348160584807298,0.03571428571428571,87283
0,1,290,1,0.18259959014012006,0.02631578947368421,3707
0,290,1,1,0.18259959014012006,0.02631578947368421,3707
0,1,291,3,0.4744358240078944,0.06666666666666667,10447
0,291,1,3,0.4744358240078944,0.06666666666666667,10447
0,1,294,1,0.15596199989572834,0.017241379310344827,19546
0,294,1,1,0.15596199989572834,0.017241379310344827,19546
0,1,295,1,0.15908372623808942,0.02631578947368421,3370
0,295,1,1,0.15908372623808942,0.02631578947368421,3370
0,1,296,5,0.8537567526889952,0.07352941176470588,52572
0,296,1,5,0.8537567526889952,0.07352941176470588,52572
0,1,298,1,0.13617621649562187,0.019230769230769232,66726
0,298,1,1,0.13617621649562187,0.019230769230769232,66726
0,1,299,2,0.3554037603367285,0.03125,30330
0,299,1,2,0.3554037603367285,0.03125,30330
1,1,302,4,0.6496319597454334,0.04597701149425287,78858
1,302,1,4,0.6496319597454334,0.04597701149425287,78858
0,1,303,1,0.15908372623808942,0.017857142857142856,36059
0,303,1,1,0.15908372623808942,0.017857142857142856,36059
0,1,306,1,0.15596199989572834,0.010869565217391304,53920
0,306,1,1,0.15596199989572834,0.010869565217391304,53920
0,1,307,1,0.16075645118153897,0.018518518518518517,30667
0,307,1,1,0.16075645118153897,0.018518518518518517,30667
0,1,308,9,1.7702891831678422,0.06818181818181818,170185
0,308,1,9,1.7702891831678422,0.06818181818181818,170185
0,1,309,1,0.29401410379520604,0.011904761904761904,41788
0,309,1,1,0.29401410379520604,0.011904761904761904,41788
0,1,311,1,0.1456696539155576,0.015625,27634
0,311,1,1,0.1456696539155576,0.015625,27634
1,1,312,7,1.4836203793093206,0.17073170731707318,46506
1,312,1,7,1.4836203793093206,0.17073170731707318,46506
0,1,314,1,0.16075645118153897,0.014925373134328358,36396
0,314,1,1,0.16075645118153897,0.014925373134328358,36396
0,1,316,1,0.16075645118153897,0.014925373134328358,89642
0,316,1,1,0.16075645118153897,0.014925373134328358,89642
0,1,317,5,0.9016593132605616,0.05555555555555555,109188
0,317,1,5,0.9016593132605616,0.05555555555555555,109188
0,1,318,1,0.21959311237518594,0.017543859649122806,25275
0,318,1,1,0.21959311237518594,0.017543859649122806,25275
0,1,321,2,0.3563176011355497,0.013333333333333334,124690
0,321,1,2,0.3563176011355497,0.013333333333333334,124690
0,1,322,2,0.32929849911167053,0.044444444444444446,10110
0,322,1,2,0.32929849911167053,0.044444444444444446,10110
1,1,323,5,0.9290630305996819,0.03731343283582089,521002
1,323,1,5,0.9290630305996819,0.03731343283582089,521002
0,1,324,1,0.17021477287358108,0.023255813953488372,26960
0,324,1,1,0.17021477287358108,0.023255813953488372,26960
0,1,325,3,0.4512219426294396,0.024793388429752067,164456
0,325,1,3,0.4512219426294396,0.024793388429752067,164456
0,1,332,1,0.16075645118153897,0.018867924528301886,26286
0,332,1,1,0.16075645118153897,0.018867924528301886,26286
0,1,333,4,0.6744300645611212,0.09302325581395349,13143
0,333,1,4,0.6744300645611212,0.09302325581395349,13143
0,1,334,1,0.15908372623808942,0.018518518518518517,21568
0,334,1,1,0.15908372623808942,0.018518518518518517,21568
0,1,337,2,0.29693266767716087,0.024691358024691357,68748
0,337,1,2,0.29693266767716087,0.024691358024691357,68748
0,1,338,1,0.16269873579458505,0.019230769230769232,25949
0,338,1,1,0.16269873579458505,0.019230769230769232,25949
0,1,339,2,0.2921382163913502,0.029411764705882353,29993
0,339,1,2,0.2921382163913502,0.029411764705882353,29993
0,1,340,1,0.13617621649562187,0.025,4718
0,340,1,1,0.13617621649562187,0.025,4718
0,1,341,1,0.13617621649562187,0.0125,128060
0,341,1,1,0.13617621649562187,0.0125,128060
0,1,342,2,0.29525994273371126,0.020202020202020204,94697
0,342,1,2,0.29525994273371126,0.020202020202020204,94697
0,1,344,2,0.31504572613381776,0.045454545454545456,8425
0,344,1,2,0.31504572613381776,0.045454545454545456,8425
0,1,346,3,0.5737825300327004,0.04054054054054054,40440
0,346,1,3,0.5737825300327004,0.04054054054054054,40440
0,1,349,1,0.1456696539155576,0.017241379310344827,19209
0,349,1,1,0.1456696539155576,0.017241379310344827,19209
0,1,350,1,0.13617621649562187,0.015384615384615385,38081
0,350,1,1,0.13617621649562187,0.015384615384615385,38081
0,1,352,1,0.16075645118153897,0.01818181818181818,17524
0,352,1,1,0.16075645118153897,0.01818181818181818,17524
0,1,353,3,0.4607153800493754,0.041666666666666664,54931
0,353,1,3,0.4607153800493754,0.041666666666666664,54931
0,1,355,1,0.15908372623808942,0.02,56279
0,355,1,1,0.15908372623808942,0.02,56279
0,1,356,2,0.29525994273371126,0.038461538461538464,18535
0,356,1,2,0.29525994273371126,0.038461538461538464,18535
0,1,357,2,0.398639841985108,0.011363636363636364,129408
0,357,1,2,0.398639841985108,0.011363636363636364,129408
0,1,358,3,0.4623881049928249,0.05263157894736842,30330
0,358,1,3,0.4623881049928249,0.05263157894736842,30330
0,1,361,1,0.1728041701966084,0.016666666666666666,16176
0,361,1,1,0.1728041701966084,0.016666666666666666,16176
0,1,365,1,0.18259959014012006,0.01639344262295082,29993
0,365,1,1,0.18259959014012006,0.01639344262295082,29993
0,1,367,1,0.13617621649562187,0.018518518518518517,65715
0,367,1,1,0.13617621649562187,0.018518518518518517,65715
0,1,368,1,0.15908372623808942,0.010869565217391304,89305
0,368,1,1,0.15908372623808942,0.010869565217391304,89305
0,1,370,1,0.19585011338479313,0.023255813953488372,5729
0,370,1,1,0.19585011338479313,0.023255813953488372,5729
0,1,371,1,0.16269873579458505,0.016129032258064516,17861
0,371,1,1,0.16269873579458505,0.016129032258064516,17861
0,1,372,6,1.0868672302740567,0.03428571428571429,307681
0,372,1,6,1.0868672302740567,0.03428571428571429,307681
0,1,373,2,0.3187758066357419,0.043478260869565216,16176
0,373,1,2,0.3187758066357419,0.043478260869565216,16176
0,1,374,2,0.3186607356903134,0.05128205128205128,3707
0,374,1,2,0.3186607356903134,0.05128205128205128,3707
0,1,375,2,0.30475338015364706,0.03333333333333333,28308
0,375,1,2,0.30475338015364706,0.03333333333333333,28308
0,1,376,1,0.15908372623808942,0.017857142857142856,22242
0,376,1,1,0.15908372623808942,0.017857142857142856,22242
0,1,377,5,0.951282714410439,0.06578947368421052,33700
0,377,1,5,0.951282714410439,0.06578947368421052,33700
0,1,378,1,0.1456696539155576,0.015873015873015872,93012
0,378,1,1,0.1456696539155576,0.015873015873015872,93012
0,1,379,1,0.1456696539155576,0.016666666666666666,25949
0,379,1,1,0.1456696539155576,0.016666666666666666,25949
0,1,385,1,0.16269873579458505,0.025,6403
0,385,1,1,0.16269873579458505,0.025,6403
0,1,389,2,0.32929849911167053,0.0196078431372549,160412
0,389,1,2,0.32929849911167053,0.0196078431372549,160412
