Def,Node1,Node2,Common Neighbours,Adamic-Adar,Jaccard Coefficient,Preferential Attachment
0,1,79,5,0.9710878200928887,0.07692307692307693,2268
0,79,1,5,0.9710878200928887,0.07692307692307693,2268
0,1,80,3,0.5120709958974667,0.05172413793103448,924
0,80,1,3,0.5120709958974667,0.05172413793103448,924
0,1,81,3,0.6743576519784087,0.038461538461538464,3360
0,81,1,3,0.6743576519784087,0.038461538461538464,3360
0,1,82,7,1.453588212810923,0.07777777777777778,4704
0,82,1,7,1.453588212810923,0.07777777777777778,4704
1,1,83,2,0.40467854285801946,0.03225806451612903,1260
1,83,1,2,0.40467854285801946,0.03225806451612903,1260
0,1,84,1,0.16422936937652555,0.017241379310344827,504
0,84,1,1,0.16422936937652555,0.017241379310344827,504
0,1,85,1,0.16380571166444102,0.017857142857142856,252
0,85,1,1,0.16380571166444102,0.017857142857142856,252
0,1,86,0,0,0.0,420
0,86,1,0,0,0.0,420
0,1,87,2,0.40425488514593494,0.03389830508474576,672
0,87,1,2,0.40425488514593494,0.03389830508474576,672
0,1,88,1,0.16380571166444102,0.01818181818181818,168
0,88,1,1,0.16380571166444102,0.01818181818181818,168
0,1,89,1,0.28126641406272834,0.01818181818181818,84
0,89,1,1,0.28126641406272834,0.01818181818181818,84
0,1,90,6,1.2091336242110775,0.07228915662650602,5376
0,90,1,6,1.2091336242110775,0.07228915662650602,5376
0,1,91,1,0.16380571166444102,0.017857142857142856,336
0,91,1,1,0.16380571166444102,0.017857142857142856,336
0,1,92,5,1.36791030323336,0.05434782608695652,6552
0,92,1,5,1.36791030323336,0.05434782608695652,6552
0,1,93,4,0.8192896252500729,0.06666666666666667,1344
0,93,1,4,0.8192896252500729,0.06666666666666667,1344
1,1,94,15,2.9319328169758165,0.09375,15540
1,94,1,15,2.9319328169758165,0.09375,15540
0,1,95,3,0.5476281934161525,0.046153846153846156,1932
0,95,1,3,0.5476281934161525,0.046153846153846156,1932
0,1,96,1,0.16380571166444102,0.017857142857142856,336
0,96,1,1,0.16380571166444102,0.017857142857142856,336
0,1,97,1,0.16422936937652555,0.017857142857142856,336
0,97,1,1,0.16422936937652555,0.017857142857142856,336
0,1,98,0,0,0.0,168
0,98,1,0,0,0.0,168
0,1,99,2,0.32803508104096657,0.02666666666666667,3528
0,99,1,2,0.32803508104096657,0.02666666666666667,3528
0,1,100,1,0.16422936937652555,0.017241379310344827,588
0,100,1,1,0.16422936937652555,0.017241379310344827,588
0,1,101,2,0.3883054943466505,0.03125,1848
0,101,1,2,0.3883054943466505,0.03125,1848
0,1,102,6,1.5519120717431163,0.0821917808219178,3528
0,102,1,6,1.5519120717431163,0.0821917808219178,3528
0,1,103,4,0.7603724072368219,0.041666666666666664,7056
0,103,1,4,0.7603724072368219,0.041666666666666664,7056
0,1,104,1,0.16422936937652555,0.01818181818181818,168
0,104,1,1,0.16422936937652555,0.01818181818181818,168
0,1,105,3,0.7428701734568394,0.04411764705882353,2520
0,105,1,3,0.7428701734568394,0.04411764705882353,2520
0,1,106,0,0,0.0,420
0,106,1,0,0,0.0,420
0,1,107,0,0,0.0,840
0,107,1,0,0,0.0,840
0,1,108,2,0.4784043831683667,0.028985507246376812,2100
0,108,1,2,0.4784043831683667,0.028985507246376812,2100
1,1,109,9,2.293730275684484,0.10714285714285714,5376
1,109,1,9,2.293730275684484,0.10714285714285714,5376
0,1,110,2,0.46004228585667983,0.034482758620689655,672
0,110,1,2,0.46004228585667983,0.034482758620689655,672
0,1,111,2,0.35536353521279973,0.03125,1092
0,111,1,2,0.35536353521279973,0.03125,1092
0,1,112,1,0.16380571166444102,0.016666666666666666,840
0,112,1,1,0.16380571166444102,0.016666666666666666,840
0,1,113,0,0,0.0,168
0,113,1,0,0,0.0,168
0,1,114,2,0.45781981545964706,0.03571428571428571,420
0,114,1,2,0.45781981545964706,0.03571428571428571,420
0,1,115,3,0.5551400681302455,0.05,1176
0,115,1,3,0.5551400681302455,0.05,1176
0,1,116,0,0,0.0,336
0,116,1,0,0,0.0,336
0,1,117,0,0,0.0,336
0,117,1,0,0,0.0,336
0,1,118,2,0.37682270392997286,0.03333333333333333,1176
0,118,1,2,0.37682270392997286,0.03333333333333333,1176
0,1,119,1,0.16380571166444102,0.017543859649122806,504
0,119,1,1,0.16380571166444102,0.017543859649122806,504
0,1,120,0,0,0.0,336
0,120,1,0,0,0.0,336
0,1,121,1,0.1965564746312216,0.015873015873015872,1428
0,121,1,1,0.1965564746312216,0.015873015873015872,1428
0,1,122,1,0.16422936937652555,0.017857142857142856,252
0,122,1,1,0.16422936937652555,0.017857142857142856,252
0,1,123,2,0.3883054943466505,0.029850746268656716,2184
0,123,1,2,0.3883054943466505,0.029850746268656716,2184
0,1,124,5,1.0469847947748299,0.078125,1764
0,124,1,5,1.0469847947748299,0.078125,1764
0,1,125,0,0,0.0,168
0,125,1,0,0,0.0,168
0,1,126,0,0,0.0,252
0,126,1,0,0,0.0,252
0,1,127,0,0,0.0,168
0,127,1,0,0,0.0,168
0,1,128,10,2.161210501561699,0.10101010101010101,8652
0,128,1,10,2.161210501561699,0.10101010101010101,8652
0,1,129,0,0,0.0,168
0,129,1,0,0,0.0,168
1,1,130,1,0.24044917348149392,0.017241379310344827,588
1,130,1,1,0.24044917348149392,0.017241379310344827,588
0,1,131,0,0,0.0,672
0,131,1,0,0,0.0,672
0,1,132,1,0.16380571166444102,0.01818181818181818,168
0,132,1,1,0.16380571166444102,0.01818181818181818,168
0,1,133,1,0.2790553132756236,0.017241379310344827,588
0,133,1,1,0.2790553132756236,0.017241379310344827,588
0,1,134,2,0.3426159745712295,0.03125,1596
0,134,1,2,0.3426159745712295,0.03125,1596
0,1,135,8,1.717580231735257,0.09195402298850575,5964
0,135,1,8,1.717580231735257,0.09195402298850575,5964
0,1,136,3,0.5958127086942936,0.05084745762711865,756
0,136,1,3,0.5958127086942936,0.05084745762711865,756
0,1,137,3,0.4973663019388005,0.04838709677419355,1596
0,137,1,3,0.4973663019388005,0.04838709677419355,1596
0,1,138,2,0.4399833219468278,0.03389830508474576,924
0,138,1,2,0.4399833219468278,0.03389830508474576,924
0,1,139,5,0.9071884755475614,0.06493506493506493,4032
0,139,1,5,0.9071884755475614,0.06493506493506493,4032
0,1,140,0,0,0.0,168
0,140,1,0,0,0.0,168
0,1,141,0,0,0.0,504
0,141,1,0,0,0.0,504
0,1,142,6,1.1770659930408784,0.08,3528
0,142,1,6,1.1770659930408784,0.08,3528
0,1,143,1,0.16380571166444102,0.017857142857142856,336
0,143,1,1,0.16380571166444102,0.017857142857142856,336
0,1,144,1,0.13949764309408907,0.015151515151515152,1932
0,144,1,1,0.13949764309408907,0.015151515151515152,1932
0,1,145,1,0.19155782354835868,0.01818181818181818,168
0,145,1,1,0.19155782354835868,0.01818181818181818,168
0,1,146,4,0.6196868644210111,0.047619047619047616,5376
0,146,1,4,0.6196868644210111,0.047619047619047616,5376
0,1,147,2,0.3129067293702158,0.03636363636363636,336
0,147,1,2,0.3129067293702158,0.03636363636363636,336
0,1,148,1,0.20998813014637793,0.017543859649122806,420
0,148,1,1,0.20998813014637793,0.017543859649122806,420
0,1,149,0,0,0.0,168
0,149,1,0,0,0.0,168
0,1,150,0,0,0.0,420
0,150,1,0,0,0.0,420
0,1,151,10,1.888925262641683,0.14492753623188406,2940
0,151,1,10,1.888925262641683,0.14492753623188406,2940
0,1,152,1,0.16380571166444102,0.017857142857142856,336
0,152,1,1,0.16380571166444102,0.017857142857142856,336
0,1,153,0,0,0.0,504
0,153,1,0,0,0.0,504
0,1,154,1,0.16380571166444102,0.01818181818181818,168
0,154,1,1,0.16380571166444102,0.01818181818181818,168
0,1,155,0,0,0.0,168
0,155,1,0,0,0.0,168
1,1,156,3,0.6010497081673198,0.02912621359223301,7980
1,156,1,3,0.6010497081673198,0.02912621359223301,7980
0,1,157,2,0.44588988705921856,0.03389830508474576,840
0,157,1,2,0.44588988705921856,0.03389830508474576,840
0,1,158,3,0.7649347673512877,0.04918032786885246,1260
0,158,1,3,0.7649347673512877,0.04918032786885246,1260
0,1,159,0,0,0.0,504
0,159,1,0,0,0.0,504
0,1,160,13,2.6853786777051,0.07647058823529412,20328
0,160,1,13,2.6853786777051,0.07647058823529412,20328
0,1,161,1,0.16380571166444102,0.015625,1596
0,161,1,1,0.16380571166444102,0.015625,1596
0,1,162,5,0.9703413329577771,0.05952380952380952,4620
0,162,1,5,0.9703413329577771,0.05952380952380952,4620
0,1,163,0,0,0.0,84
0,163,1,0,0,0.0,84
0,1,164,2,0.383398824039627,0.028985507246376812,2520
0,164,1,2,0.383398824039627,0.028985507246376812,2520
0,1,165,1,0.16380571166444102,0.01639344262295082,1092
0,165,1,1,0.16380571166444102,0.01639344262295082,1092
0,1,166,4,0.8154058210694796,0.04878048780487805,4788
0,166,1,4,0.8154058210694796,0.04878048780487805,4788
0,1,167,1,0.16380571166444102,0.01818181818181818,168
0,167,1,1,0.16380571166444102,0.01818181818181818,168
0,1,168,3,0.4948696548245615,0.05084745762711865,924
0,168,1,3,0.4948696548245615,0.05084745762711865,924
0,1,169,0,0,0.0,252
0,169,1,0,0,0.0,252
0,1,170,1,0.16380571166444102,0.01639344262295082,1008
0,170,1,1,0.16380571166444102,0.01639344262295082,1008
0,1,171,0,0,0.0,168
0,171,1,0,0,0.0,168
0,1,172,1,0.19155782354835868,0.014705882352941176,2184
0,172,1,1,0.19155782354835868,0.014705882352941176,2184
0,1,173,12,2.220805640138102,0.12,8988
0,173,1,12,2.220805640138102,0.12,8988
0,1,174,1,0.22062394912909372,0.015625,1512
0,174,1,1,0.22062394912909372,0.015625,1512
0,1,175,1,0.24044917348149392,0.017241379310344827,504
0,175,1,1,0.24044917348149392,0.017241379310344827,504
0,1,176,0,0,0.0,252
0,176,1,0,0,0.0,252
1,1,177,2,0.32803508104096657,0.02631578947368421,3024
1,177,1,2,0.32803508104096657,0.02631578947368421,3024
0,1,178,0,0,0.0,84
0,178,1,0,0,0.0,84
0,1,179,4,0.7960493216988721,0.06451612903225806,924
0,179,1,4,0.7960493216988721,0.06451612903225806,924
0,1,180,1,0.21959311237518594,0.016129032258064516,1260
0,180,1,1,0.21959311237518594,0.016129032258064516,1260
0,1,181,1,0.16422936937652555,0.016666666666666666,756
0,181,1,1,0.16422936937652555,0.016666666666666666,756
0,1,182,1,0.16422936937652555,0.016666666666666666,1008
0,182,1,1,0.16422936937652555,0.016666666666666666,1008
0,1,183,2,0.4976139123597751,0.029411764705882353,2268
0,183,1,2,0.4976139123597751,0.029411764705882353,2268
0,1,184,3,0.5628067255715729,0.03529411764705882,3108
0,184,1,3,0.5628067255715729,0.03529411764705882,3108
0,1,185,0,0,0.0,672
0,185,1,0,0,0.0,672
0,1,186,1,0.16380571166444102,0.01818181818181818,168
0,186,1,1,0.16380571166444102,0.01818181818181818,168
0,1,187,0,0,0.0,336
0,187,1,0,0,0.0,336
0,1,188,0,0,0.0,336
0,188,1,0,0,0.0,336
0,1,189,1,0.16422936937652555,0.017543859649122806,420
0,189,1,1,0.16422936937652555,0.017543859649122806,420
0,1,190,1,0.16380571166444102,0.014705882352941176,1848
0,190,1,1,0.16380571166444102,0.014705882352941176,1848
0,1,191,1,0.16380571166444102,0.014925373134328358,2100
0,191,1,1,0.16380571166444102,0.014925373134328358,2100
0,1,192,0,0,0.0,420
0,192,1,0,0,0.0,420
0,1,193,0,0,0.0,168
0,193,1,0,0,0.0,168
0,1,194,2,0.38955019118726864,0.03278688524590164,1176
0,194,1,2,0.38955019118726864,0.03278688524590164,1176
0,1,195,2,0.45744191847032756,0.03125,1596
0,195,1,2,0.45744191847032756,0.03125,1596
0,1,196,1,0.16380571166444102,0.017241379310344827,588
0,196,1,1,0.16380571166444102,0.017241379310344827,588
0,1,197,3,0.5583783206630077,0.05,1008
0,197,1,3,0.5583783206630077,0.05,1008
0,1,198,2,0.3779628862449296,0.028169014084507043,2520
0,198,1,2,0.3779628862449296,0.028169014084507043,2520
0,1,199,1,0.36926937306885504,0.016666666666666666,756
0,199,1,1,0.36926937306885504,0.016666666666666666,756
0,1,200,0,0,0.0,756
0,200,1,0,0,0.0,756
0,1,201,5,0.9744359268935759,0.08196721311475409,1260
0,201,1,5,0.9744359268935759,0.08196721311475409,1260
0,1,202,1,0.13949764309408907,0.01694915254237288,672
0,202,1,1,0.13949764309408907,0.01694915254237288,672
0,1,203,1,0.16422936937652555,0.01818181818181818,168
0,203,1,1,0.16422936937652555,0.01818181818181818,168
0,1,204,1,0.13949764309408907,0.017543859649122806,420
0,204,1,1,0.13949764309408907,0.017543859649122806,420
0,1,205,0,0,0.0,420
0,205,1,0,0,0.0,420
0,1,206,3,0.4787439469404532,0.04918032786885246,1428
0,206,1,3,0.4787439469404532,0.04918032786885246,1428
0,1,207,2,0.383398824039627,0.0273972602739726,3360
0,207,1,2,0.383398824039627,0.0273972602739726,3360
0,1,208,1,0.16380571166444102,0.014925373134328358,1764
0,208,1,1,0.16380571166444102,0.014925373134328358,1764
0,1,209,0,0,0.0,168
0,209,1,0,0,0.0,168
0,1,210,0,0,0.0,84
0,210,1,0,0,0.0,84
0,1,211,1,0.17501693446983854,0.017857142857142856,252
0,211,1,1,0.17501693446983854,0.017857142857142856,252
0,1,212,4,1.0128023546089875,0.04597701149425287,5460
0,212,1,4,1.0128023546089875,0.04597701149425287,5460
0,1,213,2,0.6827199803017209,0.013513513513513514,9324
0,213,1,2,0.6827199803017209,0.013513513513513514,9324
1,1,214,0,0,0.0,336
1,214,1,0,0,0.0,336
0,1,215,3,1.3793260154100566,0.05454545454545454,420
0,215,1,3,1.3793260154100566,0.05454545454545454,420
0,1,216,2,0.32803508104096657,0.03571428571428571,252
0,216,1,2,0.32803508104096657,0.03571428571428571,252
0,1,217,1,0.16422936937652555,0.016129032258064516,1260
0,217,1,1,0.16422936937652555,0.016129032258064516,1260
0,1,218,1,0.21959311237518594,0.01639344262295082,1092
0,218,1,1,0.21959311237518594,0.01639344262295082,1092
0,1,219,0,0,0.0,336
0,219,1,0,0,0.0,336
0,1,220,0,0,0.0,168
0,220,1,0,0,0.0,168
0,1,221,1,0.18403591485650023,0.01694915254237288,672
0,221,1,1,0.18403591485650023,0.01694915254237288,672
0,1,222,5,1.1172970550042427,0.07142857142857142,2940
0,222,1,5,1.1172970550042427,0.07142857142857142,2940
0,1,223,1,0.13949764309408907,0.01818181818181818,168
0,223,1,1,0.13949764309408907,0.01818181818181818,168
1,1,224,0,0,0.0,840
1,224,1,0,0,0.0,840
0,1,225,0,0,0.0,588
0,225,1,0,0,0.0,588
0,1,226,0,0,0.0,1344
0,226,1,0,0,0.0,1344
0,1,227,1,0.16380571166444102,0.016666666666666666,756
0,227,1,1,0.16380571166444102,0.016666666666666666,756
0,1,228,1,0.16422936937652555,0.017857142857142856,336
0,228,1,1,0.16422936937652555,0.017857142857142856,336
0,1,229,2,0.3933367727888177,0.03076923076923077,1764
0,229,1,2,0.3933367727888177,0.03076923076923077,1764
0,1,230,0,0,0.0,4368
0,230,1,0,0,0.0,4368
0,1,231,3,0.60945454079725,0.039473684210526314,3192
0,231,1,3,0.60945454079725,0.039473684210526314,3192
0,1,232,0,0,0.0,252
0,232,1,0,0,0.0,252
0,1,233,0,0,0.0,924
0,233,1,0,0,0.0,924
0,1,234,8,1.560179610455944,0.08333333333333333,7056
0,234,1,8,1.560179610455944,0.08333333333333333,7056
0,1,235,0,0,0.0,252
0,235,1,0,0,0.0,252
0,1,236,0,0,0.0,252
0,236,1,0,0,0.0,252
0,1,237,0,0,0.0,588
0,237,1,0,0,0.0,588
1,1,238,4,0.6719974848394908,0.035398230088495575,9828
1,238,1,4,0.6719974848394908,0.035398230088495575,9828
0,1,239,1,0.20998813014637793,0.01818181818181818,84
0,239,1,1,0.20998813014637793,0.01818181818181818,84
0,1,240,1,0.20998813014637793,0.016666666666666666,924
0,240,1,1,0.20998813014637793,0.016666666666666666,924
0,1,241,2,0.383398824039627,0.029411764705882353,2352
0,241,1,2,0.383398824039627,0.029411764705882353,2352
0,1,242,0,0,0.0,1512
0,242,1,0,0,0.0,1512
0,1,243,2,0.383398824039627,0.03389830508474576,1008
0,243,1,2,0.383398824039627,0.03389830508474576,1008
0,1,244,0,0,0.0,336
0,244,1,0,0,0.0,336
0,1,245,0,0,0.0,168
0,245,1,0,0,0.0,168
0,1,246,1,0.21959311237518594,0.016129032258064516,1176
0,246,1,1,0.21959311237518594,0.016129032258064516,1176
0,1,247,0,0,0.0,168
0,247,1,0,0,0.0,168
0,1,248,0,0,0.0,168
0,248,1,0,0,0.0,168
0,1,249,0,0,0.0,252
0,249,1,0,0,0.0,252
0,1,250,2,0.35536353521279973,0.03333333333333333,840
0,250,1,2,0.35536353521279973,0.03333333333333333,840
0,1,251,1,0.16380571166444102,0.01818181818181818,168
0,251,1,1,0.16380571166444102,0.01818181818181818,168
0,1,252,0,0,0.0,3780
0,252,1,0,0,0.0,3780
0,1,253,2,0.32803508104096657,0.03389830508474576,588
0,253,1,2,0.32803508104096657,0.03389830508474576,588
0,1,254,0,0,0.0,420
0,254,1,0,0,0.0,420
0,1,255,1,0.21959311237518594,0.015625,1512
0,255,1,1,0.21959311237518594,0.015625,1512
0,1,256,0,0,0.0,336
0,256,1,0,0,0.0,336
0,1,257,0,0,0.0,672
0,257,1,0,0,0.0,672
0,1,258,0,0,0.0,84
0,258,1,0,0,0.0,84
0,1,259,1,0.19155782354835868,0.01818181818181818,168
0,259,1,1,0.19155782354835868,0.01818181818181818,168
0,1,260,12,2.286446669904397,0.07547169811320754,17136
0,260,1,12,2.286446669904397,0.07547169811320754,17136
0,1,261,1,0.16380571166444102,0.016666666666666666,756
0,261,1,1,0.16380571166444102,0.016666666666666666,756
0,1,262,0,0,0.0,168
0,262,1,0,0,0.0,168
0,1,263,0,0,0.0,168
0,263,1,0,0,0.0,168
0,1,264,0,0,0.0,252
0,264,1,0,0,0.0,252
0,1,265,4,0.7805270359493973,0.0625,2016
0,265,1,4,0.7805270359493973,0.0625,2016
0,1,266,13,2.5829902569222565,0.1326530612244898,6636
0,266,1,13,2.5829902569222565,0.1326530612244898,6636
0,1,267,1,0.16380571166444102,0.015873015873015872,924
0,267,1,1,0.16380571166444102,0.015873015873015872,924
0,1,268,1,0.16422936937652555,0.01818181818181818,168
0,268,1,1,0.16422936937652555,0.01818181818181818,168
0,1,269,1,0.16422936937652555,0.014925373134328358,1932
0,269,1,1,0.16422936937652555,0.014925373134328358,1932
0,1,270,1,0.16380571166444102,0.017857142857142856,336
0,270,1,1,0.16380571166444102,0.017857142857142856,336
0,1,271,1,0.19155782354835868,0.017543859649122806,420
0,271,1,1,0.19155782354835868,0.017543859649122806,420
0,1,272,0,0,0.0,168
0,272,1,0,0,0.0,168
0,1,273,0,0,0.0,336
0,273,1,0,0,0.0,336
0,1,274,1,0.21274421382066935,0.017241379310344827,672
0,274,1,1,0.21274421382066935,0.017241379310344827,672
0,1,275,1,0.1965564746312216,0.016666666666666666,840
0,275,1,1,0.1965564746312216,0.016666666666666666,840
0,1,276,1,0.20998813014637793,0.015873015873015872,1344
0,276,1,1,0.20998813014637793,0.015873015873015872,1344
0,1,277,1,0.16422936937652555,0.016666666666666666,840
0,277,1,1,0.16422936937652555,0.016666666666666666,840
0,1,278,3,0.4780190237295197,0.046875,1596
0,278,1,3,0.4780190237295197,0.046875,1596
0,1,279,0,0,0.0,168
0,279,1,0,0,0.0,168
0,1,280,1,0.16422936937652555,0.01694915254237288,840
